timestamp_iso,unix_time,value,raw
2026-01-11T17:15:39.610,1768122939.610,11193.0,9578
2026-01-11T17:15:39.638,1768122939.639,11181.0,9578
2026-01-11T17:15:39.782,1768122939.783,11154.0,9578
2026-01-11T17:15:39.782,1768122939.783,11154.0,9578
2026-01-11T17:15:39.782,1768122939.783,11141.0,9578
2026-01-11T17:15:39.782,1768122939.783,11127.0,9578
2026-01-11T17:15:39.802,1768122939.803,11112.0,9578
2026-01-11T17:15:39.835,1768122939.835,11098.0,9578
2026-01-11T17:15:39.869,1768122939.869,11082.0,9578
2026-01-11T17:15:39.901,1768122939.901,11066.0,9578
2026-01-11T17:15:39.934,1768122939.934,11049.0,9578
2026-01-11T17:15:39.967,1768122939.967,11032.0,9578
2026-01-11T17:15:40.000,1768122940.000,11014.0,9578
2026-01-11T17:15:40.044,1768122940.044,10997.0,9578
2026-01-11T17:15:40.065,1768122940.065,10980.0,9578
2026-01-11T17:15:40.106,1768122940.107,10961.0,9578
2026-01-11T17:15:40.131,1768122940.131,10942.0,9578
2026-01-11T17:15:40.282,1768122940.283,10922.0,9578
2026-01-11T17:15:40.283,1768122940.283,10882.0,9578
2026-01-11T17:15:40.283,1768122940.283,10882.0,9578
2026-01-11T17:15:40.283,1768122940.283,10862.0,9578
2026-01-11T17:15:40.300,1768122940.300,10841.0,9578
2026-01-11T17:15:40.328,1768122940.329,10821.0,9578
2026-01-11T17:15:40.361,1768122940.361,10800.0,9578
2026-01-11T17:15:40.394,1768122940.394,10778.0,9578
2026-01-11T17:15:40.426,1768122940.427,10756.0,9578
2026-01-11T17:15:40.459,1768122940.460,10711.0,9578
2026-01-11T17:15:40.492,1768122940.493,10711.0,9578
2026-01-11T17:15:40.525,1768122940.525,10688.0,9578
2026-01-11T17:15:40.558,1768122940.558,10665.0,9578
2026-01-11T17:15:40.591,1768122940.591,10642.0,9578
2026-01-11T17:15:40.624,1768122940.625,10619.0,9578
2026-01-11T17:15:40.780,1768122940.781,10596.0,9578
2026-01-11T17:15:40.780,1768122940.781,10573.0,9578
2026-01-11T17:15:40.780,1768122940.781,10549.0,9578
2026-01-11T17:15:40.781,1768122940.782,10526.0,9578
2026-01-11T17:15:40.797,1768122940.798,10504.0,9578
2026-01-11T17:15:40.821,1768122940.821,10481.0,9578
2026-01-11T17:15:40.856,1768122940.856,10458.0,9578
2026-01-11T17:15:40.887,1768122940.887,10436.0,9578
2026-01-11T17:15:40.921,1768122940.922,10414.0,9578
2026-01-11T17:15:40.952,1768122940.953,10391.0,9578
2026-01-11T17:15:40.985,1768122940.986,10367.0,9578
2026-01-11T17:15:41.018,1768122941.018,10344.0,9578
2026-01-11T17:15:41.051,1768122941.052,10320.0,9578
2026-01-11T17:15:41.084,1768122941.085,10296.0,9578
2026-01-11T17:15:41.117,1768122941.117,10272.0,9578
2026-01-11T17:15:41.150,1768122941.150,10249.0,9578
2026-01-11T17:15:41.279,1768122941.279,10225.0,9578
2026-01-11T17:15:41.280,1768122941.280,10201.0,9578
2026-01-11T17:15:41.280,1768122941.280,10177.0,9578
2026-01-11T17:15:41.296,1768122941.296,10154.0,9578
2026-01-11T17:15:41.313,1768122941.314,10108.0,9578
2026-01-11T17:15:41.355,1768122941.355,10108.0,9578
2026-01-11T17:15:41.380,1768122941.380,10063.0,9578
2026-01-11T17:15:41.420,1768122941.421,10063.0,9578
2026-01-11T17:15:41.445,1768122941.445,10041.0,9578
2026-01-11T17:15:41.478,1768122941.478,10018.0,9578
2026-01-11T17:15:41.509,1768122941.510,9996.0,9578
2026-01-11T17:15:41.542,1768122941.543,9976.0,9578
2026-01-11T17:15:41.575,1768122941.576,9955.0,9578
2026-01-11T17:15:41.608,1768122941.609,9934.0,9578
2026-01-11T17:15:41.641,1768122941.642,9915.0,9578
2026-01-11T17:15:41.778,1768122941.779,9897.0,9578
2026-01-11T17:15:41.778,1768122941.779,9879.0,9578
2026-01-11T17:15:41.778,1768122941.779,9863.0,9578
2026-01-11T17:15:41.778,1768122941.779,9846.0,9578
2026-01-11T17:15:41.805,1768122941.806,9829.0,9578
2026-01-11T17:15:41.838,1768122941.839,9814.0,9578
2026-01-11T17:15:41.871,1768122941.871,9798.0,9578
2026-01-11T17:15:41.920,1768122941.920,9784.0,9578
2026-01-11T17:15:41.936,1768122941.937,9771.0,9578
2026-01-11T17:15:41.978,1768122941.979,9758.0,9578
2026-01-11T17:15:42.002,1768122942.003,9735.0,9578
2026-01-11T17:15:42.040,1768122942.041,9735.0,9578
2026-01-11T17:15:42.068,1768122942.069,9714.0,9578
2026-01-11T17:15:42.104,1768122942.105,9714.0,9578
2026-01-11T17:15:42.134,1768122942.135,9705.0,9578
2026-01-11T17:15:42.279,1768122942.280,9697.0,9578
2026-01-11T17:15:42.279,1768122942.280,9690.0,9578
2026-01-11T17:15:42.279,1768122942.280,9683.0,9578
2026-01-11T17:15:42.279,1768122942.280,9677.0,9578
2026-01-11T17:15:42.298,1768122942.299,9671.0,9578
2026-01-11T17:15:42.332,1768122942.332,9666.0,9578
2026-01-11T17:15:42.364,1768122942.365,9662.0,9578
2026-01-11T17:15:42.397,1768122942.397,9660.0,9578
2026-01-11T17:15:42.430,1768122942.430,9655.0,9578
2026-01-11T17:15:42.462,1768122942.463,9654.0,9578
2026-01-11T17:15:42.496,1768122942.497,9653.0,9578
2026-01-11T17:15:42.541,1768122942.542,9653.0,9578
2026-01-11T17:15:42.562,1768122942.562,9652.0,9578
2026-01-11T17:15:42.605,1768122942.606,9652.0,9578
2026-01-11T17:15:42.627,1768122942.628,9652.0,9578
2026-01-11T17:15:42.780,1768122942.781,9653.0,9578
2026-01-11T17:15:42.780,1768122942.781,9654.0,9578
2026-01-11T17:15:42.780,1768122942.781,9655.0,9578
2026-01-11T17:15:42.780,1768122942.781,9656.0,9578
2026-01-11T17:15:42.798,1768122942.799,9656.0,9578
2026-01-11T17:15:42.824,1768122942.825,9658.0,9578
2026-01-11T17:15:42.858,1768122942.858,9660.0,9578
2026-01-11T17:15:42.891,1768122942.891,9664.0,9578
2026-01-11T17:15:42.923,1768122942.924,9664.0,9578
2026-01-11T17:15:42.956,1768122942.957,9666.0,9578
2026-01-11T17:15:42.988,1768122942.989,9668.0,9578
2026-01-11T17:15:43.022,1768122943.022,9670.0,9578
2026-01-11T17:15:43.055,1768122943.055,9673.0,9578
2026-01-11T17:15:43.087,1768122943.088,9676.0,9578
2026-01-11T17:15:43.120,1768122943.121,9679.0,9578
2026-01-11T17:15:43.282,1768122943.283,9682.0,9578
2026-01-11T17:15:43.283,1768122943.284,9685.0,9578
2026-01-11T17:15:43.283,1768122943.284,9688.0,9578
2026-01-11T17:15:43.283,1768122943.284,9691.0,9578
2026-01-11T17:15:43.301,1768122943.302,9694.0,9578
2026-01-11T17:15:43.317,1768122943.318,9700.0,9578
2026-01-11T17:15:43.360,1768122943.360,9700.0,9578
2026-01-11T17:15:43.383,1768122943.383,9703.0,9578
2026-01-11T17:15:43.427,1768122943.427,9707.0,9578
2026-01-11T17:15:43.449,1768122943.450,9711.0,9578
2026-01-11T17:15:43.484,1768122943.485,9714.0,9578
2026-01-11T17:15:43.515,1768122943.515,9717.0,9578
2026-01-11T17:15:43.547,1768122943.548,9721.0,9578
2026-01-11T17:15:43.580,1768122943.581,9725.0,9578
2026-01-11T17:15:43.613,1768122943.614,9729.0,9578
2026-01-11T17:15:43.646,1768122943.646,9732.0,9578
2026-01-11T17:15:43.784,1768122943.784,9735.0,9578
2026-01-11T17:15:43.784,1768122943.784,9738.0,9578
2026-01-11T17:15:43.784,1768122943.784,9745.0,9578
2026-01-11T17:15:43.784,1768122943.784,9745.0,9578
2026-01-11T17:15:43.811,1768122943.811,9750.0,9578
2026-01-11T17:15:43.843,1768122943.844,9752.0,9578
2026-01-11T17:15:43.877,1768122943.877,9756.0,9578
2026-01-11T17:15:43.909,1768122943.909,9759.0,9578
2026-01-11T17:15:43.942,1768122943.942,9762.0,9578
2026-01-11T17:15:43.985,1768122943.985,9767.0,9578
2026-01-11T17:15:44.008,1768122944.009,9771.0,9578
2026-01-11T17:15:44.047,1768122944.048,9774.0,9578
2026-01-11T17:15:44.074,1768122944.074,9778.0,9578
2026-01-11T17:15:44.110,1768122944.110,9781.0,9578
2026-01-11T17:15:44.139,1768122944.140,9785.0,9578
2026-01-11T17:15:44.284,1768122944.284,9792.0,9578
2026-01-11T17:15:44.285,1768122944.285,9792.0,9578
2026-01-11T17:15:44.285,1768122944.285,9796.0,9578
2026-01-11T17:15:44.285,1768122944.285,9800.0,9578
2026-01-11T17:15:44.304,1768122944.304,9804.0,9578
2026-01-11T17:15:44.337,1768122944.337,9808.0,9578
2026-01-11T17:15:44.369,1768122944.370,9811.0,9578
2026-01-11T17:15:44.403,1768122944.404,9816.0,9578
2026-01-11T17:15:44.436,1768122944.436,9820.0,9578
2026-01-11T17:15:44.468,1768122944.469,9824.0,9578
2026-01-11T17:15:44.501,1768122944.501,9828.0,9578
2026-01-11T17:15:44.547,1768122944.547,9833.0,9578
2026-01-11T17:15:44.567,1768122944.567,9841.0,9578
2026-01-11T17:15:44.610,1768122944.610,9841.0,9578
2026-01-11T17:15:44.633,1768122944.633,9846.0,9578
2026-01-11T17:15:44.784,1768122944.785,9850.0,9578
2026-01-11T17:15:44.784,1768122944.785,9854.0,9578
2026-01-11T17:15:44.784,1768122944.785,9859.0,9578
2026-01-11T17:15:44.784,1768122944.785,9862.0,9578
2026-01-11T17:15:44.802,1768122944.803,9866.0,9578
2026-01-11T17:15:44.829,1768122944.830,9871.0,9578
2026-01-11T17:15:44.863,1768122944.863,9875.0,9578
2026-01-11T17:15:44.896,1768122944.896,9880.0,9578
2026-01-11T17:15:44.928,1768122944.928,9883.0,9578
2026-01-11T17:15:44.961,1768122944.962,9887.0,9578
2026-01-11T17:15:44.994,1768122944.995,9896.0,9578
2026-01-11T17:15:45.027,1768122945.027,9896.0,9578
2026-01-11T17:15:45.060,1768122945.060,9900.0,9578
2026-01-11T17:15:45.092,1768122945.093,9905.0,9578
2026-01-11T17:15:45.125,1768122945.126,9909.0,9578
2026-01-11T17:15:45.282,1768122945.282,9913.0,9578
2026-01-11T17:15:45.282,1768122945.282,9918.0,9578
2026-01-11T17:15:45.282,1768122945.282,9922.0,9578
2026-01-11T17:15:45.282,1768122945.282,9927.0,9578
2026-01-11T17:15:45.300,1768122945.300,9933.0,9578
2026-01-11T17:15:45.323,1768122945.324,9937.0,9578
2026-01-11T17:15:45.358,1768122945.359,9940.0,9578
2026-01-11T17:15:45.389,1768122945.389,9945.0,9578
2026-01-11T17:15:45.423,1768122945.423,9954.0,9578
2026-01-11T17:15:45.454,1768122945.454,9954.0,9578
2026-01-11T17:15:45.487,1768122945.487,9959.0,9578
2026-01-11T17:15:45.520,1768122945.520,9964.0,9578
2026-01-11T17:15:45.553,1768122945.553,9970.0,9578
2026-01-11T17:15:45.586,1768122945.587,9975.0,9578
2026-01-11T17:15:45.619,1768122945.620,9981.0,9578
2026-01-11T17:15:45.652,1768122945.652,9986.0,9578
2026-01-11T17:15:45.779,1768122945.780,9992.0,9578
2026-01-11T17:15:45.779,1768122945.780,9998.0,9578
2026-01-11T17:15:45.779,1768122945.780,10004.0,9578
2026-01-11T17:15:45.800,1768122945.801,10010.0,9578
2026-01-11T17:15:45.817,1768122945.818,10016.0,9578
2026-01-11T17:15:45.856,1768122945.857,10022.0,9578
2026-01-11T17:15:45.883,1768122945.884,10029.0,9578
2026-01-11T17:15:45.922,1768122945.923,10036.0,9578
2026-01-11T17:15:45.948,1768122945.949,10043.0,9578
2026-01-11T17:15:45.982,1768122945.982,10050.0,9578
2026-01-11T17:15:46.014,1768122946.015,10064.0,9578
2026-01-11T17:15:46.047,1768122946.048,10064.0,9578
2026-01-11T17:15:46.080,1768122946.081,10079.0,9578
2026-01-11T17:15:46.113,1768122946.113,10079.0,9578
2026-01-11T17:15:46.146,1768122946.147,10087.0,9578
2026-01-11T17:15:46.280,1768122946.280,10097.0,9578
2026-01-11T17:15:46.280,1768122946.280,10107.0,9578
2026-01-11T17:15:46.280,1768122946.280,10116.0,9578
2026-01-11T17:15:46.280,1768122946.280,10126.0,9578
2026-01-11T17:15:46.311,1768122946.311,10136.0,9578
2026-01-11T17:15:46.355,1768122946.356,10147.0,9578
2026-01-11T17:15:46.376,1768122946.376,10157.0,9578
2026-01-11T17:15:46.419,1768122946.419,10168.0,9578
2026-01-11T17:15:46.442,1768122946.443,10193.0,9578
2026-01-11T17:15:46.480,1768122946.481,10193.0,9578
2026-01-11T17:15:46.507,1768122946.508,10206.0,9578
2026-01-11T17:15:46.542,1768122946.543,10220.0,9578
2026-01-11T17:15:46.574,1768122946.574,10236.0,9578
2026-01-11T17:15:46.606,1768122946.607,10252.0,9578
2026-01-11T17:15:46.638,1768122946.639,10270.0,9578
